# Radius (km) mass (in M_0) cen. den(MeV/fm^3) compactness
1.261000e+01 7.834021e-01 2.515758e+02 9.173446e-02
1.264000e+01 8.267707e-01 2.588472e+02 9.658304e-02
1.266000e+01 8.714209e-01 2.663288e+02 1.016382e-01
1.269000e+01 9.171706e-01 2.740265e+02 1.067214e-01
1.272000e+01 9.639358e-01 2.819468e+02 1.118984e-01
1.275000e+01 1.011611e+00 2.900960e+02 1.171565e-01
1.278000e+01 1.059733e+00 2.984808e+02 1.224415e-01
1.281000e+01 1.108248e+00 3.071079e+02 1.277470e-01
1.283000e+01 1.156954e+00 3.159843e+02 1.331535e-01
1.285000e+01 1.205594e+00 3.251173e+02 1.385354e-01
1.288000e+01 1.253902e+00 3.345143e+02 1.437509e-01
1.289000e+01 1.301816e+00 3.441829e+02 1.491281e-01
1.291000e+01 1.349027e+00 3.541309e+02 1.542969e-01
1.292000e+01 1.395381e+00 3.643665e+02 1.594752e-01
1.293000e+01 1.440784e+00 3.748979e+02 1.645369e-01
1.294000e+01 1.485037e+00 3.857337e+02 1.694595e-01
1.294000e+01 1.528010e+00 3.968827e+02 1.743632e-01
1.294000e+01 1.569603e+00 4.083540e+02 1.791094e-01
1.294000e+01 1.609737e+00 4.201568e+02 1.836891e-01
1.293000e+01 1.648327e+00 4.323007e+02 1.882382e-01
1.292000e+01 1.685327e+00 4.447957e+02 1.926126e-01
1.291000e+01 1.720715e+00 4.576517e+02 1.968092e-01
1.290000e+01 1.754454e+00 4.708794e+02 2.008238e-01
1.288000e+01 1.786535e+00 4.844894e+02 2.048134e-01
1.286000e+01 1.816950e+00 4.984928e+02 2.086243e-01
1.284000e+01 1.845720e+00 5.129009e+02 2.122578e-01
1.281000e+01 1.872876e+00 5.277254e+02 2.158852e-01
1.279000e+01 1.898431e+00 5.429785e+02 2.191731e-01
1.276000e+01 1.922426e+00 5.586724e+02 2.224651e-01
1.273000e+01 1.944898e+00 5.748199e+02 2.255959e-01
1.270000e+01 1.965885e+00 5.914341e+02 2.285690e-01
1.266000e+01 1.985444e+00 6.085285e+02 2.315724e-01
1.263000e+01 2.003612e+00 6.261170e+02 2.342465e-01
1.259000e+01 2.020457e+00 6.442139e+02 2.369664e-01
1.255000e+01 2.035993e+00 6.628339e+02 2.395496e-01
1.252000e+01 2.050308e+00 6.819920e+02 2.418119e-01
1.248000e+01 2.063438e+00 7.017038e+02 2.441405e-01
1.244000e+01 2.075431e+00 7.219854e+02 2.463490e-01
1.240000e+01 2.086351e+00 7.428532e+02 2.484440e-01
1.235000e+01 2.096208e+00 7.643242e+02 2.506284e-01
1.231000e+01 2.105089e+00 7.864157e+02 2.525081e-01
